id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard,lat,lng
429,新発田店 | タリーズコーヒー,新潟県,新発田市,新栄町3-1-31,西新発田駅徒歩18分以上,0254-20-2050,"平日：9:00〜22:00
土：9:00〜22:00
日祝：9:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=856,FALSE,FALSE,TRUE,FALSE,37.9529338,139.2973518
430,長岡花園店 | タリーズコーヒー,新潟県,長岡市,花園南1丁目36番地,長岡駅徒歩29分以上,0258-38-7137,"平日：9:00〜22:00
土：9:00〜22:00
日祝：9:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=855,FALSE,FALSE,TRUE,FALSE,37.4299731,138.8624095
431,長岡古正寺店 | タリーズコーヒー,新潟県,長岡市,古正寺町350番地,長岡駅徒歩52分以上,0258-28-3055,"平日：10：00〜22：00
土：8：00〜22：00
日祝：8：00〜22：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=469,FALSE,FALSE,TRUE,FALSE,37.4579935,138.8159109
432,長岡新保店 | タリーズコーヒー,新潟県,長岡市,新保6丁目222番地,北長岡駅徒歩8分以上,0258-22-7727,"平日：9:00〜22:00
土：9:00〜22:00
日祝：9:00〜22：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=737,TRUE,FALSE,FALSE,FALSE,37.4691237,138.8686661
433,滑川店 | タリーズコーヒー,富山県,滑川市,上小泉2829,中滑川駅徒歩13分以上,076-476-2003,"平日：8:00〜23:00(L.O.22:30)
土：8:00〜23:00(L.O.22:30)
日祝：8:00〜23:00(L.O.22:30)",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=620,FALSE,FALSE,TRUE,FALSE,36.7546596,137.3465185
434,高岡射水店 | タリーズコーヒー,富山県,射水市,坂東127-1,能町口駅徒歩27分以上,076-682-1845,"平日：9:00〜23:30(L.O.23:00)
土：9:00〜23:30(L.O.23:00)
日祝：9:00〜23:30(L.O.23:00)",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=339,FALSE,TRUE,TRUE,FALSE,36.7589655,137.0611892
435,富山県立中央病院店 | タリーズコーヒー,富山県,富山市,西長江2丁目2番78号,稲荷町駅徒歩10分以上,076-424-2005,"平日：7:00〜19:30
土：8:30〜18:00
日祝：8:30〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=457,FALSE,FALSE,FALSE,FALSE,36.6928695,137.2374275
436,富山新庄経堂店 | タリーズコーヒー,富山県,富山市,経堂123-4明文堂書店富山新庄経堂店内,東新庄駅徒歩12分以上,076-493-9103,"平日：7：00〜22:00
土：7:00〜22:00
日祝：7:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=621,FALSE,FALSE,TRUE,FALSE,36.690695,137.251724
437,富山有沢橋店 | タリーズコーヒー,富山県,富山市,高田48-1明文堂書店富山有沢橋店内,新富山駅徒歩23分以上,076-491-7336,"平日：9:00〜23:30(L.O.23:00)
土：9:00〜23:30(L.O.23:00)
日祝：9:00〜23:30(L.O.23:00)",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=622,FALSE,FALSE,TRUE,FALSE,36.6821142,137.1869811
438,KOMATSU店 | タリーズコーヒー,石川県,小松市,沖周辺土地区画整理事業施工地区内4街区,小松駅徒歩15分以上,0761-23-4285,"平日：7:00〜24:00
土：7:00〜24:00
日祝：7:00〜24:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=677,FALSE,FALSE,TRUE,FALSE,36.3964267,136.4617557
439,Rinto100bangai店 | タリーズコーヒー,石川県,金沢市,木ノ新保町1−1（Rinto100bangai内）1F,北鉄金沢駅徒歩2分以上,076-260-1252,"平日：10:00〜20:00
土：10:00〜20:00
日祝：10:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=491,FALSE,FALSE,FALSE,FALSE,36.5794046,136.6485836
440,金沢ビーンズ店 | タリーズコーヒー,石川県,金沢市,鞍月5-158,磯部駅徒歩32分以上,076-239-4405,"平日：7:00〜24:00(L.O.23:30)
土：7:00〜24:00(L.O.23:30)
日祝：7:00〜24:00(L.O.23:30)",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=335,FALSE,FALSE,TRUE,FALSE,36.5989866,136.623617
441,金沢大学病院店 | タリーズコーヒー,石川県,金沢市,宝町13-1,野町駅徒歩38分以上,076-261-0128,"平日：7:30〜20:00
土：8:30〜17:00
日祝：8:30〜17:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=505,FALSE,FALSE,FALSE,FALSE,36.5570232,136.673382
442,金沢入江店 | タリーズコーヒー,石川県,金沢市,入江2-188,西金沢駅徒歩18分以上,076-292-0022,"平日：9：00〜23：00
土曜：9：00〜23：00
日祝：9：00〜23：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=538,FALSE,FALSE,TRUE,FALSE,36.5645131,136.6277235
443,金沢野々市店 | タリーズコーヒー,石川県,野々市,市粟田5丁目461,乙丸駅徒歩12分以上,076-294-0934,"平日：7:00〜24:30(L.O.24:00)
土：7:00〜24:30(L.O.24:00)
日祝：7:00〜24:30(L.O.24:00)",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=322,FALSE,FALSE,TRUE,FALSE,36.5152744,136.6088517
444,七尾店 | タリーズコーヒー,石川県,七尾市,藤橋町ア部6番地19,七尾駅徒歩22分以上,0767-53-0022,"平日：8:00〜20:00
土：8:00〜20:00
日祝：8:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=934,FALSE,FALSE,FALSE,FALSE,37.0443478,136.9473318
445,福井ベル店 | タリーズコーヒー,福井県,福井市,花堂南2-16-1アルプラザベル1F,ベル前駅徒歩2分以上,0776-33-3285,"平日：10:00〜21:00
土：10:00〜21:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=285,TRUE,FALSE,TRUE,FALSE,36.0335472,136.2118536
446,福井赤十字病院店 | タリーズコーヒー,福井県,福井市,月見2丁目4番1号福井赤十字病院1階,福井新駅徒歩5分以上,0776-43-6133,"平日：7:30〜19:30
土：9:00〜17:00
日祝：9:00〜17:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=752,TRUE,FALSE,FALSE,FALSE,36.0466623,136.2126922
447,福井大学病院店 | タリーズコーヒー,福井県,吉田郡,永平寺町松岡下合月23-3福井大学医学部附属病院1F,松岡駅徒歩25分以上,0776-61-3076,"平日：7:30〜20:00
土：9:00〜18:00
日祝：9:00〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=898,FALSE,FALSE,FALSE,FALSE,36.1086548,136.293903
448,セレオ甲府ＡＮＮＥＸ店 | タリーズコーヒー,山梨県,甲府市,丸の内1丁目1-8セレオ甲府4F,甲府駅徒歩3分以内,055-236-0020,"平日：10：00〜20：00
土：10：00〜20：00
日祝：10：00〜20：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=522,TRUE,FALSE,TRUE,FALSE,35.6669003,138.5689947
449,セレオ甲府店 | タリーズコーヒー,山梨県,甲府市,丸の内1-1-8,甲府駅徒歩3分以内,055-230-1055,"平日：7:00〜22:00
土：7:00〜22:00
日祝：7:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=275,TRUE,FALSE,TRUE,FALSE,35.6669016,138.5688817
450,MIDORI長野店 | タリーズコーヒー,長野県,長野市,南千歳1-22-6MIDORI長野2F,長野駅徒歩3分以内,026-269-6850,"平日：10:00〜20:00
土：10:00〜20:00
日祝：10:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=735,TRUE,FALSE,TRUE,FALSE,36.643972,138.188991
451,軽井沢・プリンスショッピングプラザ店 | タリーズコーヒー,長野県,北佐久郡,軽井沢町軽井沢軽井沢・プリンスショッピングプラザ内,軽井沢駅徒歩4分以上,0267-46-8540,"平日：9:30〜19:00
土：9:30〜20:00
日祝：9:30〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=723,FALSE,FALSE,TRUE,TRUE,36.3414309,138.6380481
452,佐久小諸店 | タリーズコーヒー,長野県,小諸市,御影新田2291-1,平原駅徒歩21分以上,0267-26-2817,"平日：10:00〜22:00
土：10:00〜22:00
日祝：10:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=700,TRUE,FALSE,FALSE,FALSE,36.3010152,138.4674669
453,松本駅前大通り店 | タリーズコーヒー,長野県,松本市,深志1-2-11昭和ビル1F,松本駅徒歩4分以上,0263-31-9898,"平日：7:30〜20:00
土：9:00〜20:00
日祝：9:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=119,FALSE,FALSE,TRUE,TRUE,36.2306767,137.9670566
454,上諏訪店 | タリーズコーヒー,長野県,諏訪市,諏訪1-821JR東日本上諏訪駅構内,上諏訪駅徒歩3分以内,0266-56-1131,"平日：7:30〜20:00
土：9:00〜20:00
日祝：9:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=170,FALSE,FALSE,TRUE,TRUE,36.046793,138.116282
455,上田駅店 | タリーズコーヒー,長野県,上田市,天神1丁目ＪＲ東日本上田駅構内,上田駅徒歩2分以上,0268-28-0660,"平日：7:30〜20:00
土：7：30〜20：00
日祝：7：30〜20：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=627,TRUE,FALSE,TRUE,FALSE,36.3964872,138.2496376
456,上田大屋店 | タリーズコーヒー,長野県,上田市,大屋219-5,大屋駅徒歩1分以上,0268-35-5627,"平日：9:00〜22:00
土：9：00〜22：00
日祝：9:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=709,TRUE,FALSE,FALSE,FALSE,36.3703325,138.2969918
457,信州大学病院店 | タリーズコーヒー,長野県,松本市,旭3丁目1番1号,北松本駅徒歩31分以上,0263-39-6055,"平日：7:00〜20:00
土：9:00〜18:00
日祝：9:00〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=431,TRUE,FALSE,FALSE,FALSE,36.2507395,137.9783606
458,長野アイビースクエア店 | タリーズコーヒー,長野県,長野市,南千歳1-3-7アイビースクエアビル1F,長野駅徒歩2分以上,026-267-7444,"平日：7:30〜21:00
土：7:30〜21:00
日祝：8:00〜19:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=62,TRUE,FALSE,TRUE,TRUE,36.6459612,138.1887235
459,長野赤十字病院店 | タリーズコーヒー,長野県,長野市,若里5-22-1,長野駅徒歩27分以上,026-267-5077,"平日：7:00〜19:00
土：10:00〜18:00
日祝：10:00〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=751,FALSE,FALSE,FALSE,TRUE,36.6265441,138.1907105
460,長野川中島店 | タリーズコーヒー,長野県,長野市,稲里町中央2-12-1蔦屋書店長野川中島店内1F,川中島駅徒歩33分以上,026-254-7757,"平日：10：00〜22：00
土：8：00〜22：00
日祝：8：00〜22：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=502,TRUE,FALSE,TRUE,FALSE,36.6020438,138.1716981
461,カラフルタウン岐阜店 | タリーズコーヒー,岐阜県,岐阜市,柳津町丸野3-3-6カラフルタウン岐阜1F,柳津駅徒歩11分以上,058-388-7163,"平日：10:00〜22:00（L.O.21:30）
土：10:00〜22:00（L.O.21:30）
日祝：10:00〜22:00（L.O.21:30）",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=226,FALSE,FALSE,TRUE,FALSE,35.362557,136.729057
462,岐阜大学病院店 | タリーズコーヒー,岐阜県,岐阜市,柳戸1-1,errererror,058-230-7388,"平日：7:30〜19:00
土：8:30〜17:00
日祝：8:30〜17:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=690,TRUE,FALSE,FALSE,FALSE,35.4671887,136.7332194
463,土岐プレミアム・アウトレットサテライト店 | タリーズコーヒー,岐阜県,土岐市,土岐ケ丘1丁目2番地,土岐市駅徒歩36分以上,0572-53-2176,"平日：9:30〜20:00
土：9:30〜20:00
日祝：9:30〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=708,FALSE,FALSE,FALSE,FALSE,35.3407172,137.1652289
464,土岐プレミアム・アウトレット店 | タリーズコーヒー,岐阜県,土岐市,土岐ヶ丘1-2土岐プレミアム・アウトレット900番,土岐市駅徒歩37分以上,0572-53-3903,"平日：9:30〜20:00
土：9:30〜20:00
日祝：9:30〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=243,FALSE,FALSE,TRUE,FALSE,35.3402749,137.165591
465,NEOPASA静岡上り店 | タリーズコーヒー,静岡県,静岡市,葵区小瀬戸字谷川地1544-3,errererror,054-297-5907,"月〜金：7:00〜20:00
土：7:00〜20:00
日祝：7:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=808,TRUE,FALSE,FALSE,FALSE,34.9792284,138.2924055
466,イオンモール浜松市野店 | タリーズコーヒー,静岡県,浜松市,東区天王町字諏訪1981-3イオンモール浜松市野店2F,自動車学校前駅徒歩19分以上,053-411-3361,"平日：9:00〜22:00
土：9:00〜22:00
日祝：9:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=395,TRUE,FALSE,TRUE,FALSE,34.740057,137.763258
467,イオンモール浜松志都呂店 | タリーズコーヒー,静岡県,浜松市,西区志都呂町2-37-1イオンモール浜松志都呂1F,舞阪駅徒歩37分以上,053-415-2070,"平日：10:00〜22:00
土：10:00〜22:00
日祝：10:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=207,TRUE,FALSE,TRUE,FALSE,34.6967041,137.6515549
468,ウィズイトーヤASTY静岡店 | タリーズコーヒー,静岡県,静岡市,葵区黒金町47番地アスティ静岡西館内,静岡駅徒歩2分以上,054-266-6953,"平日：7:00〜22:00
土：7:00〜22:00
日祝：7:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=777,TRUE,FALSE,TRUE,FALSE,34.970718,138.388076
469,サンストリート浜北店 | タリーズコーヒー,静岡県,浜松市,浜北区平口2861,遠州小松駅徒歩27分以上,053-584-3022,"平日：10:00〜21:00
土：10:00〜22:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=337,FALSE,FALSE,TRUE,TRUE,34.7964317,137.7621246
470,サントムーン柿田川店 | タリーズコーヒー,静岡県,駿東郡,清水町玉川61-2サントムーン柿田川1F,三島広小路駅徒歩17分以上,055-991-1577,"平日：10:00〜20:00
土：10:00〜20:00
日祝：10:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=341,TRUE,FALSE,TRUE,FALSE,35.1100566,138.9040984
471,ベイドリーム清水店 | タリーズコーヒー,静岡県,静岡市,清水区駒越北町8-1ベイドリーム清水1階,入江岡駅徒歩51分以上,054-337-0811,"平日：10：00〜21：00
土：10：00〜21：00
日祝：10：00〜21：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=500,FALSE,FALSE,TRUE,FALSE,34.984645,138.4997509
472,メイワンエキマチ店 | タリーズコーヒー,静岡県,浜松市,中区砂山町6-1メイワンエキマチイースト,浜松駅徒歩3分以内,053-459-3210,"平日：7:00〜21:00
土：7:00〜21:00
日祝：7:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=121,TRUE,FALSE,TRUE,FALSE,34.7041825,137.7344534
473,ららぽーと磐田店 | タリーズコーヒー,静岡県,磐田市,高見丘1200番地,磐田駅徒歩64分以上,0538-59-0120,"平日：10:00〜21:00
土：10:00〜21:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=429,FALSE,TRUE,TRUE,FALSE,34.7503905,137.8422547
474,御殿場プレミアム・アウトレット店 | タリーズコーヒー,静岡県,御殿場市,深沢1312御殿場プレミアム・アウトレット2395区,御殿場駅徒歩38分以上,0550-70-2678,"平日：10:00〜20:00
土：9:00〜20:00
日祝：9:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=128,TRUE,FALSE,TRUE,TRUE,35.3071529,138.9625821
475,三島日清プラザ店 | タリーズコーヒー,静岡県,三島市,中田町9番30号イトーヨーカドー日清プラザ店1F,三島田町駅徒歩4分以上,055-991-6388,"平日：10:00〜21:00
土：10:00〜21:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=786,TRUE,FALSE,TRUE,FALSE,35.113275,138.919377
476,沼津イシバシプラザアネックス店 | タリーズコーヒー,静岡県,沼津市,高島本町1-5イシバシプラザ2F,沼津駅徒歩8分以上,055-929-6776,"平日：10:00〜20:00
土：10:00〜20:00
日祝：10:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=320,TRUE,FALSE,FALSE,FALSE,35.107966,138.858192
477,沼津イシバシプラザ店 | タリーズコーヒー,静岡県,沼津市,高島本町1-5イシバシプラザ地下1階,沼津駅徒歩8分以上,055-929-6776,"平日：10:00〜20:00
土：10:00〜20:00
日祝：10:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=129,TRUE,FALSE,TRUE,FALSE,35.107966,138.858192
478,沼津駅南口イーラｄｅ店 | タリーズコーヒー,静岡県,沼津市,大手町1丁目１-６,沼津駅徒歩2分以上,055-964-0383,"平日：8:00〜20:30
土：8:00〜20:30
日祝：8:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=356,TRUE,TRUE,FALSE,TRUE,35.1023225,138.8582815
479,清水駅前店 | タリーズコーヒー,静岡県,静岡市,清水区辻1-2-1マークス・ザ・タワー清水「えじりあ」1F,清水駅徒歩2分以上,054-368-5864,"平日：9：00-21：00
土：9：00-21：00
日祝：9：00-20：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=642,TRUE,FALSE,TRUE,FALSE,35.0238802,138.4875508
480,聖隷三方原病院店 | タリーズコーヒー,静岡県,浜松市,北区三方原3453聖隷三方原病院プラザ棟１F,金指駅徒歩40分以上,053-430-5088,"平日：7:30〜20:00
土：7:30〜20:00
日祝：7:30〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=406,FALSE,FALSE,FALSE,TRUE,34.7920853,137.6899765
481,聖隷浜松病院店 | タリーズコーヒー,静岡県,浜松市,中区住吉2-12-12聖隷浜松病院B棟B1,助信駅徒歩21分以上,053-473-7577,"平日：7:30〜20:00
土：7:30〜20:00
日祝：9:00〜17:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=832,FALSE,FALSE,FALSE,FALSE,34.7310262,137.724982
482,静岡パルシェ 5F店 | タリーズコーヒー,静岡県,静岡市,葵区黒金町49番地パルシェ5F,静岡駅徒歩3分以上,054-205-2467,"平日：10:00〜21:00
土：10:00〜21:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=903,FALSE,FALSE,FALSE,FALSE,34.9735012,138.3909435
483,静岡パルシェ B1F店 | タリーズコーヒー,静岡県,静岡市,葵区黒金町49番地パルシェB1F,静岡駅徒歩1分以上,054-653-2320,"平日：7:30〜21:00
土：7:30〜21:00
日祝：7:30〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=892,FALSE,FALSE,FALSE,FALSE,34.972168,138.3887397
